Fleet,Vehicle,Damage reporting date,Damage closing date,Damage category,Damage area,Damage description,Damage code +text,damage number,Priority,Safety issue,action code description,action code text,Komfortgrupp,Verkstadssignatur
F26,F26011,2/13/2019,2/14/2019,ALLMÄN FORDONSINFORMATION,traktion kylvätska,Traktion kylvätska varningsnivå varnat sen 190205,00 ÖVERGRIPANDE DEFINITIONER,19010825,4,,FYLLT PÅ,Glykol påfyllt,,XTK
F26,F26011,2/14/2019,2/14/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Tyfon A1 fungerade dåligt vid inkörning till verkstad,Provad i verkstaden- Inget fel funnet,934 TYFON,19011010,4,,KONTROLLERAT,Provad - Inget fel funnet,,MUÅ
F26,F26011,2/14/2019,2/14/2019,LÖPVERK,Återledningskabel (jord) av. axel 2v,,26 KABEL-OCH RÖRDRAGNING,19011101,4,,REPARERAT,Lös/bruten kabelsko borttagen. Ny kabelsko påklämd.,,MUÅ
F26,F26011,2/15/2019,2/20/2019,INREDNING,tömningsfel  gråvattensystem,18505 handfat fungerar ej,75 VATTEN OCH SANITET,19011460,4,,RENGJORT,"Syrat och baksugit, nu ok",TOALETT,XTK
F26,F26011,2/21/2019,2/27/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Strålkastare,Fel på glödtråd/kortslutning (13203),"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19012598,4,,UTBYTT,trasig lampa,,XTK
F26,F26011,2/28/2019,2/28/2019,ENERGIFÖRSÖRJNING,Trasig isolering till återledningsdon,,313 ÅTERLEDNINGSDON,19014347,4,,REPARERAT,Monterade krympslang,,MUÅ
F26,F26011,2/28/2019,2019-01-03,HJÄLPKRAFTSSYSTEM,Batteriomriktare felaktig felkod 1937,Kontrolleras/åtgärdas inom 3 dagar.,62 BATTERI,19014356,4,,DUBBLETPOST,,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Armstöd plats 17 trasigt,,71 INVÄNDIG UTRUSTNING,19014696,4,,REPARERAT,Armstöd reparerat,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Armstöd slekiga plats. 17.,Armstöd slekiga plats. 17.,71 INVÄNDIG UTRUSTNING,19014697,4,,REPARERAT,Armstöd reparerade,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Bors vred borta plats. 95.04.,Bors vred borta plats. 95.04.,71 INVÄNDIG UTRUSTNING,19014695,4,,UTBYTT,Bordsvred utbytta,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Lysrör mörka plats. 91 .73.,Lysrör mörka plats. 91 .73.,74 INVÄNDIG BELYSNING,19014699,4,,UTBYTT,Lysrör utbytta,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Nackkude borta plats. 09.115.,Nackkude borta plats. 09.115.,71 INVÄNDIG UTRUSTNING,19014698,4,,FASTSATT,Nackkuddar återmonterade,,XTK
F26,F26011,2019-01-03,2019-01-03,INREDNING,Rygg lås av plats. 95.73.,Rygg lås av plats. 95.73.,71 INVÄNDIG UTRUSTNING,19014693,4,,UTBYTT,Rygglås utbytta,,XTK
F26,F26011,2019-03-03,2019-04-03,INREDNING,Rullgardin A2 passagerare andra ruta hö drar ej upp gardinen.,,7 INREDNING,19015219,4,,JUSTERAD,Justerad,,MUÅ
F26,F26011,2019-03-03,2019-04-03,INREDNING,Hål i sittdyna förarstol,,7 INREDNING,19015220,4,,UTBYTT,Bytt säte,,MUÅ
F26,F26011,2019-03-03,2019-04-03,INREDNING,Fjäderlock till papperskorg bistro  vä om micro. Lock stänger ej,,7 INREDNING,19015218,4,,MODIFIERAT,"skall byggas om, bortmonterat trasigt lock tills ombyggnad kan utföras",,MUÅ
F26,F26011,2019-03-03,3/26/2019,LÖPVERK,Flertal trasiga och lösa stoppringar krängningshämmare,"Garantijobb enligt Sys-Faults_Distribution_20170913. Gäller 4L, 5L och 6L. /CF.",2 LÖPVERK,19015214,4,,UTBYTT,"Tre st stoppringar bytta axl 4,5,6.",,MUÅ
F26,F26011,2019-04-03,Öppen,ENERGIFÖRSÖRJNING,torrsprickor i luftbälgar på båda pantograferna,,3 ENERGIFÖRSÖRJNING,19015269,4,,,,,MUÅ
F26,F26011,2019-04-03,2019-04-03,TRAKTIONSUTRUSTNING,Påfyllning strömriktarkylning.A1,,4 TRAKTIONSUTRUSTNING,19015449,4,,FYLLT PÅ,Fyllt på,,MUÅ
F26,F26011,2019-04-03,8/30/2019,ENERGIFÖRSÖRJNING,låg nivå trafokylning A1 och A2,,3 ENERGIFÖRSÖRJNING,19015446,4,,INGEN ÅTGÄRD,lagat på annan order,,VHGL
F26,F26011,2019-04-03,2020-12-03,ENERGIFÖRSÖRJNING,Robotslang trasig M1  M2,,3 ENERGIFÖRSÖRJNING,19015448,4,,FASTKLÄMD,Skadade robotslangar fastklämda och tätade. /CF.,,MUÅ
F26,F26011,2019-07-03,3/14/2019,ALLMÄN FORDONSINFORMATION,Batteriomriktare felaktig.,HJKR A2: batteriomriktare felaktig.,00 ÖVERGRIPANDE DEFINITIONER,19016197,4,,DUBBLETPOST,Dubblett av call C10616127. /CF.,,XTK
F26,F26011,2019-07-03,3/14/2019,ALLMÄN FORDONSINFORMATION,jordfel manöverström nivå 1,"Jordfel manöverström 110 V , nivå 1 Nr 2005 Aux A1",00 ÖVERGRIPANDE DEFINITIONER,19016199,4,,DUBBLETPOST,Dubblett av call C10555943. /CF.,,XTK
F26,F26011,2019-08-03,8/30/2019,INREDNING,vibrerande missljud från taket i förarhytt,Ljudet uppkommer strax bakom förarstolen.,71 INVÄNDIG UTRUSTNING,19016439,4,,INSPEKTERAT,Kollad utan att man hittat något,,XTK
F26,F26011,2019-09-03,3/21/2019,VAGN,frontruta sprucken gnistrar vid rutvärmen igång,,16 FÖNSTER,19016827,4,,UTBYTT,Ruta bytt,,XTK
F26,F26011,2019-10-03,3/14/2019,BROMSSYSTEM,Boggie 2 och 3 avstängd broms,Fick tjuvbroms axel 4 höger och vänster samt axel 6 vänster. Bromsen är avstängd  på boggie 2 och 3.,52 TRYCKLUFTBROMS,19016963,4,,KONTROLLERAT,Bromsar justerade. Kontrolldragit bromsskivor. /CF.,,XTK
F26,F26011,3/14/2019,10/14/2019,LÖPVERK,Kopparrör till flänssmörjningbehållare klämd,,2 LÖPVERK,19017992,4,,KONTROLLERAT,Boggin sitter nu på F26002,,MUÅ
F26,F26011,3/15/2019,3/15/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Glödtråd trasig A2,,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19018081,4,,UTBYTT,Lampa utbytt.,,MUÅ
F26,F26011,3/15/2019,3/26/2019,INREDNING,Finns 3 (gamla) lossningsverktyg,Ligger ett extra lossningsverktyg P-broms på fordonet.,71 INVÄNDIG UTRUSTNING,19018129,4,,INSPEKTERAT,Plockat ut överflödigt verktyg,,XTK
F26,F26011,3/17/2019,3/25/2019,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",tågpersonal till dörr 1,Tågpersonal till dörr 1 står permanent på tågets inre infoskyltar. Detta uppträd  de i mult med 004. Samma fel uppträdde på det fordonet.,91 DRIFTKOMMUNIKATION,19018663,4,,INSPEKTERAT,Inget fel hittat,,XTK
F26,F26011,3/19/2019,3/27/2019,TRAKTIONSUTRUSTNING,Slirning,"Agata säkring från pga indikera slirning hela tiden.Gick ej att köra mer än 3  km/ tim  Hastighetsgivare, pfisterer och motorkablage synade utan större anm. Loggarna   visar problem med inverter fas A,B och C överström steg 2 minuter innan TRC1   blev permanent frånskild. Loggarna ligger på servern. Hann ej felsöka längre.   /CF.  Olika versionsnr i Agaterna A1 och A2 //J.B  Troligtvis hastighetsivare som är trasig på axel 1. Mätning krävs för att säkers  tälla helt. kopplat upp och kontrollerat hastighetsgivarna, Ingen signal från axel 1,  Båda kanalerna borta.bör kontrolleras om det finns spänning 15v från Agate.",43 TRAKTION,19019016,4,,UTBYTT,Hast.givare utbytt.,,XTK
F26,F26011,3/19/2019,5/16/2019,ALLMÄN FORDONSINFORMATION,Kall ventilationsluft,Inga aktiva fel i HVAC M1. Ventilationsluckor fungerar normalt. /CF.,00 ÖVERGRIPANDE DEFINITIONER,19019148,4,,KONTROLLERAT,Inga aktiva fel i HVAC M1. Ventilationsluckor fungerar normalt. /CF.,,XTK
F26,F26011,3/21/2019,3/22/2019,TRAKTIONSUTRUSTNING,Traktionsenhet 1 permanent frånskiljd,,43 TRAKTION,19019612,4,,DUBBLETPOST,Dubblett av call C10638007. /CF,,XTK
F26,F26011,3/23/2019,3/23/2019,CENTRAL STYRNING OCH KOMMUNIKATION,byte av trasig alkolås,bytt alkolås i A1 ände då den inte ville göra klartecken.,814 ALKOLÅS,19020174,4,,UTBYTT,bytt ut alkolås då det ej fungerade att klargöra med den gamla.,,MUÅ
F26,F26011,3/23/2019,3/25/2019,TRAKTIONSUTRUSTNING,A1 slirar extremt mycket  dragit agate säkring,Går på en modul,43 TRAKTION,19020203,4,,DUBBLETPOST,Dubblett,,XTK
F26,F26011,3/24/2019,3/25/2019,INREDNING,Linjespänningsmätare trasig,Linjespänningsmätare i A1 indikerar 0V,71 INVÄNDIG UTRUSTNING,19020320,4,,INSPEKTERAT,Detta pga att agaten var avstängd,,XTK
F26,F26011,3/24/2019,3/25/2019,CENTRAL STYRNING OCH KOMMUNIKATION,Fel på farthållare,"Begränsad funktion på farthållaren, det går att låsa fast en hastighet genom att  hålla ner knappen men det går inte att dubbeltrycka för att accelerera till ett   tidigare satt värde",81 FORDONETS INSTRUMENTERING OCH STYRNING,19020316,4,,INSPEKTERAT,Troligtvis pga att agaten var avstängd,,XTK
F26,F26011,3/25/2019,3/25/2019,INREDNING,trasig sittplats,Plats 1. Stolsdynan är lös och flyttar på sig när man sitter på stolen.,71 INVÄNDIG UTRUSTNING,19020537,4,,FASTSATT,Fastsatt,,XTK
F26,F26011,3/26/2019,3/26/2019,INREDNING,Byte spillslang till kaffemaskin,"Monterat en mjukare slang och satt en korg för kaffebönor,  Även dammsugit  slang för avrinning från spillbricka, OK",7 INREDNING,19020775,4,,UTBYTT,slang till spilldunk utbytt.,,MUÅ
F26,F26011,3/26/2019,3/26/2019,INREDNING,kaffemaskin,Maskinen har problem med USB och har helt låst sig,76 BISTRO,19020696,4,,JUSTERAD,Extern servicetekniker åtgärdade felet,,XTK
F26,F26011,3/26/2019,3/26/2019,INREDNING,volt mätare förarbord A1 ur funktion.,,71 INVÄNDIG UTRUSTNING,19020831,4,,DUBBLETPOST,,,XTK
F26,F26011,3/27/2019,5/16/2019,INREDNING,trasig klädsel förarstol A1.,,71 INVÄNDIG UTRUSTNING,19021120,4,,UTBYTT,Dyna utbytt,,XTK
F26,F26011,3/27/2019,5/16/2019,BROMSSYSTEM,Skyddplåt till mg broms harting inte monterad a1,"Vid byte utav hastighetgivare så hans det ej med att montera tillbaka ""skyddsplå  ten"" pga av tidsbrist. Plåten ligger nu i 11ans låda.",53 MAGNETSKENBROMS,19021218,4,,FASTSATT,Plåt och klammer ditsatt,,MUÅ
F26,F26011,2019-01-04,6/26/2019,INREDNING,Inristat klotter handfat m2.,Inristat klotter på kanten av handfatet.,75 VATTEN OCH SANITET,19022302,4,,JUSTERAD,Övermålat,TOALETT,XTK
F26,F26011,2019-03-04,Öppen,INREDNING,reklamskärm vid bistro trasig,Fungerar ibland delvis ibland inte alls,71 INVÄNDIG UTRUSTNING,19022794,4,,,,,XTK
F26,F26011,2019-04-04,Öppen,INREDNING,reklamskärmar säte 81 och 123,"En skärm flimrar vid 81, båda släckta vid 123",71 INVÄNDIG UTRUSTNING,19022896,4,,,,,XTK
F26,F26011,2019-09-04,2019-09-04,BROMSSYSTEM,Slitna bromsbelägg 4 hjul,,5 BROMSSYSTEM,19024135,4,,UTBYTT,Bytt ut bromsbelägg,,MUÅ
F26,F26011,2019-09-04,2019-09-04,INREDNING,nackkudde dit stoppad då det fattades en.,,714 STOL PASSAGERARUTRYMME,19024134,4,,UTBYTT,stoppat dit en nackkudde då det fattades en nackkudde på en av stolarna.,,MUÅ
F26,F26011,4/14/2019,5/15/2019,INREDNING,Kaffemaskin behöver avkalkas!,,76 BISTRO,19025379,4,,DUBBLETPOST,,,XTK
F26,F26011,4/14/2019,5/16/2019,INREDNING,sopkorgarna i bistron måste fixas  lås trasigt!,,76 BISTRO,19025380,4,,UTBYTT,Trasigt lås utbytt. /CF.,,XTK
F26,F26011,4/15/2019,4/15/2019,INREDNING,Bors vred borta plats. 95.96.,Bors vred borta plats. 95.96.,71 INVÄNDIG UTRUSTNING,19025692,4,,UTBYTT,Vred utbytta,,XTK
F26,F26011,4/15/2019,4/15/2019,INREDNING,Fot belysning dörr. 13 .mörk .,Fot belysning dörr. 13 .mörk .,74 INVÄNDIG BELYSNING,19025696,4,,UTBYTT,Lampa utbytt,,XTK
F26,F26011,4/15/2019,4/15/2019,INREDNING,Lysrör mörk i toa M1 2st.,Lysrör mörk i toa M1 2st.,74 INVÄNDIG BELYSNING,19025697,4,,UTBYTT,Lysrör utbytt,,XTK
F26,F26011,4/15/2019,4/15/2019,INREDNING,Rygg lås trasiga plats. 52.,Rygg lås trasiga plats. 52.,71 INVÄNDIG UTRUSTNING,19025693,4,,UTBYTT,Rygglås utbytt,,XTK
F26,F26011,4/15/2019,4/15/2019,INREDNING,Spya på säten plats .34.33.,Spya på säten plats .34.33.,71 INVÄNDIG UTRUSTNING,19025694,4,,UTBYTT,Sätena utbytta,,XTK
F26,F26011,4/15/2019,5/15/2019,INREDNING,kaffemaskin,Maskinen behöver serviceunderhåll 2,76 BISTRO,19025764,4,,UTBYTT,Utbytt och testad,,XTK
F26,F26011,4/15/2019,5/16/2019,INREDNING,Armstöd slekiga plats. 11m.55m.67m.88.,Armstöd slekiga plats. 11m.55m.67m.88.,714 STOL PASSAGERARUTRYMME,19032472,4,,JUSTERAD,Armstöd justerade,,XTK
F26,F26011,4/19/2019,2019-01-05,VAGN,strålkastare A2 trasig,Fel på glödtråd/kortslutning,12 UTVÄNDIG UTRUSTNING,19026628,4,,UTBYTT,Bytt ut lampa,,XTK
F26,F26011,4/22/2019,2019-01-05,LÖPVERK,slag i hjul boggi 2,,23 HJULPAR,19026952,4,,ÖVRIGT  (FRITEXT),"INget att anmärka, inga skador hittade",,XTK
F26,F26011,4/22/2019,10/23/2019,VAGN,hyttdörrar brusar och bullrar,Dörr 03 och 04 bullrar och brusar mycket börjar runt 120km/h.,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19026969,4,,JUSTERAD,Justerat dörrkarm så att den inte hindrar dörren från att gå igen ordentligt. Förhoppningsvis löser detta skallrandet.,,XTK
F26,F26011,4/23/2019,4/30/2019,INREDNING,förarstol a1,"Förarstol a1, tyget på sittdynan trasigt.",71 INVÄNDIG UTRUSTNING,19027064,4,,DUBBLETPOST,,,XTK
F26,F26011,4/30/2019,5/15/2019,INREDNING,Kaffemaskin,Vill ha service 2. Varnar för avkalkning. Nästa avkalkning ska göras   45.25.2066??!! Säger oxå att man ska fylla på bönor.,76 BISTRO,19029040,4,,DUBBLETPOST,,,XTK
F26,F26011,2019-01-05,2019-01-05,VAGN,torkarblad trasigt  utbytt,Bytt torkarblad då de var trasigt,165 FRONTRUTETORKARE OCH SPOLARE,19029242,4,,UTBYTT,trasigt,,MUÅ
F26,F26011,2019-01-05,5/15/2019,VAGN,Multförbud A2. M30 skruvar saknar momentfärg.,Kopplet är nytt. Har det blivit momendraget? Måste kollas upp. Multförbud tills   dess. /CF.,1 VAGN,19029161,4,,INSPEKTERAT,Kopplet kontrollerat och momentmålat.,,MUÅ
F26,F26011,2019-01-05,5/15/2019,VAGN,Yttre vajer för nödöppning dörr 23 behöver justeras,Dörr förblir nödöppnad efter återställning av yttre nödhandtag. /CF.,1 VAGN,19029169,4,,JUSTERAD,Vajer smutsig och dras inte tillbaka tillräckligt fort pga smuts. Vajer rengjord och justerad. Hakar inte av spåret längre.,,MUÅ
F26,F26011,2019-01-05,5/15/2019,VAGN,Fotsteg avstängd,Fel på fotsteg dörr 32 Nr. 5919  Gränslägesbrytaren för fotsteget var i fel läge.  Dörrdatorn visade 12 blink.  Har motionerat fotsteget ut och in. resetat dörrdatorn.- Fungerar nu ua.,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19029207,4,,FASTKLÄMD,Har motionerat fotsteget ut och in. resetat dörrdatorn.- Fungerar nu ua.,,XTK
F26,F26011,2019-01-05,5/16/2019,INREDNING,M2 toadörrslåsning behöver justeras,,7 INREDNING,19029171,4,,JUSTERAD,Justerat,,MUÅ
F26,F26011,2019-01-05,5/16/2019,VAGN,Nyckellås nödöppning dörr 13 trasigt.,,1 VAGN,19029168,4,,JUSTERAD,Låsbleck lagat och justerat. Fungerar nu. /CF.,,MUÅ
F26,F26011,2019-01-05,Öppen,INREDNING,Reva sittdyna i soffgruppen. Vandalism.,Sits 1AH och Ryggsida 1BJ beställt med ML. /CF.,7 INREDNING,19029170,4,,,,,MUÅ
F26,F26011,2019-05-05,5/15/2019,ALLMÄN FORDONSINFORMATION,DIREKT EFTER 0 SEKTION  TAPPAS PÅDRAG SOM SEDAN ÅTERKOMMER,,001 ALLMÄNNA DOKUMENT,19029963,4,,DUBBLETPOST,,,XTK
F26,F26011,2019-05-05,5/15/2019,INREDNING,toa ur funktion,Har testat med säkringsreset men den lägger av direkt igen  Kontrollerad-inget fel funnet,75 VATTEN OCH SANITET,19030017,4,,KONTROLLERAT,Kontrollerad-inget fel funnet,TOALETT,XTK
F26,F26011,2019-06-05,5/15/2019,ENERGIFÖRSÖRJNING,efter skyddssektion så slår inte brytarna till igen,"Fick slå ur brytarna manuellt igen och sedan brytarna manuellt till. Då hoppar   det igång  Kontrollerat TCMS loggarna, provat brytaren- INget fel funnet",31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,19030108,4,,KONTROLLERAT,"Kontrollerat TCMS loggarna, provat brytaren- INget fel funnet",,XTK
F26,F26011,2019-07-05,5/16/2019,VAGN,Läker in vatten från frontrutan.,"Vatten rinner på insidan av frontrutan, både mitt på rutan samt att det droppar   samt rinner längs väggen på vänster sida.",16 FÖNSTER,19030524,4,,REPARERAT,Skurit bort trasig sikaflex samt återställt med nytt sikaflex.,,XTK
F26,F26011,2019-09-05,5/15/2019,INREDNING,Plastlåda t h om kaffemaskin sprucken. Även den vänstra.,,76 BISTRO,19031148,4,,UTBYTT,Utbytt,,XTK
F26,F26011,5/15/2019,5/15/2019,VAGN,lös torkararm och trasig lampa,,1 VAGN,19032454,4,,FASTSATT,"Torkarmen fastskruvad, lampa utbytt",,MUÅ
F26,F26011,5/16/2019,5/16/2019,INREDNING,Klotter M2 toa. Vandalism,,7 INREDNING,19032475,4,,RENGJORT,Klotter borttaget. /CF.,,MUÅ
F26,F26011,5/16/2019,Öppen,VAGN,FC sekundär fjädring F26011,"FC sek. fjädring: A2 vänster 5cm spricka, A1 vänster trådning. /CF.",1 VAGN,19032477,4,,,,,MUÅ
F26,F26011,5/16/2019,5/16/2019,VAGN,Trasigt torkarblad A2,,1 VAGN,19032484,4,,UTBYTT,Torkarblad utbytt A2.,,MUÅ
F26,F26011,5/21/2019,2019-03-06,INREDNING,stopp i slangen från kaffemaskin till dunken,Stopp i slangen från kaffemaskin till dunken. Vatten efter rengöringen rinner  inte ur fatet.,76 BISTRO,19033678,4,,RENGJORT,Rengjord,,XTK
F26,F26011,5/29/2019,2019-03-06,LÖPVERK,slag i hjul boggi 5.,,23 HJULPAR,19035609,4,,ÖVRIGT  (FRITEXT),Synat alla hjul utan att hitta något,,XTK
F26,F26011,5/30/2019,2019-03-06,VAGN,DRS M2 dörr 32 fel på fotsteg. avstängt!,"Fel kod 12 blink- fel i gränsbrytare för fotsteg stängt...  Kopplat upp oss med dator och kontrollerat signalen.  Rengjort fotsteget, resetat dörrdatorn.  Fungerar nu ua.",13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19035691,4,,FASTSATT,rengjort fotsteg.,,XTK
F26,F26011,2019-01-06,2019-03-06,VAGN,Dörr 32,Dörr 32 fungerar inte. Avstängd. Fyrkantlåset till att öppna/stänga dörren   lokalt går inte av vrida.,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19036134,4,,DUBBLETPOST,DUB,,XTK
F26,F26011,2019-03-06,8/26/2019,VAGN,Fel på fotsteg dörr 32,,1 VAGN,19036530,4,,JUSTERAD,"Justerad, motionerad och återställd.",,MUÅ
F26,F26011,2019-04-06,2019-07-06,TRAKTIONSUTRUSTNING,Fel uppladdningskontaktor A2,Nr:15515 TRC A2 återkommande fel på uppladdningskontaktor. Motorgrupp frånskild  Sprängd inverter-B elektronik. Byte pågår. /CF.  Bytt inverter-B. Utfört RPT och LVT test- fungerade ok ua.,43 TRAKTION,19036879,4,,UTBYTT,Bytt inverter-B. Utfört RPT och LVT test- fungerade ok ua.,,XTK
F26,F26011,2019-09-06,2019-12-06,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Strålkastare vagn A2   Fel på glödtråd/ kortslutning. 13303,,"93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",19037892,4,,UTBYTT,Lampa utbytt,,XTK
F26,F26011,2019-11-06,10/23/2019,VAGN,dörr 01 bullrar och brusar,,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,19038437,4,,JUSTERAD,Justerat karmen så att den inte hindrar att dörren går igen ordentligt.,,XTK
F26,F26011,2019-12-06,2019-12-06,INREDNING,Armstöd slekiga plats. 15.24.30m.29.137m.,Armstöd slekiga plats. 15.24.30m.29.137m.,71 INVÄNDIG UTRUSTNING,19038796,4,,FASTSATT,Armstöd fastsatta,,XTK
F26,F26011,2019-12-06,2019-12-06,INREDNING,Bord bakom rygg stöd håller på att ramla lös plats. 15.,Bord bakom rygg stöd håller på att ramla lös plats. 15.,71 INVÄNDIG UTRUSTNING,19038797,4,,REPARERAT,Bord reparerat,,XTK
F26,F26011,2019-12-06,2019-12-06,INREDNING,Nätfickor trasiga plats. 23.31.53.121.131.,Nätfickor trasiga plats. 23.31.53.121.131.,71 INVÄNDIG UTRUSTNING,19038798,4,,REPARERAT,Nätfickor reparerade,,XTK
F26,F26011,2019-12-06,2019-12-06,INREDNING,Skenor under sitt dyna trasigt plats. 13.16.,Skenor under sitt dyna trasigt plats. 13.16.,71 INVÄNDIG UTRUSTNING,19038800,4,,UTBYTT,Skenor utbytta,,XTK
F26,F26011,2019-12-06,2019-12-06,INREDNING,Växel kvast hållare trasig A2,Växel kvast hållare trasig A2,71 INVÄNDIG UTRUSTNING,19038799,4,,UTBYTT,Hållare utbytt,,XTK
F26,F26011,6/14/2019,6/26/2019,TRAKTIONSUTRUSTNING,Omriktare frånkopplad.,"Återkommande omriktarfel, omriktare frånskild (nr. 15521).",42 TRAKTIONSSTRÖMRIKTARE,19039292,4,,INSPEKTERAT,Återställd,,XTK
F26,F26011,6/14/2019,2019-05-09,VAGN,Luftläckage koppel,Luftläckage i kopplet A2 efter isärkopplad multning. Luftkran avstängd i nosen.,14 DRAG-OCH STÖTINRÄTTNING,19039277,4,,PROVAD U-A,Provad utan anmärkning,,XTK
F26,F26011,6/16/2019,6/26/2019,INREDNING,Display fungerar ej. där med ingen kyl,Helt nedsläckt skärm,76 BISTRO,19039591,4,,INSPEKTERAT,Troligtvis säkring som trillat. Nu ok,,XTK
F26,F26011,6/17/2019,6/26/2019,INREDNING,Stopp i handfat,,75 VATTEN OCH SANITET,19039805,4,,PROVAD U-A,Provad utan anmärkning,TOALETT,XTK
F26,F26011,6/23/2019,2019-03-07,VAGN,frontruta otät  läcker in vatten/spolarvätska.,Rutan otät rinner vätska ner på insidan vid regn och när spolarvätska används.   Kommer drag därifrån i tunnlar främst. Behöver tätas.,16 FÖNSTER,19040927,4,,JUSTERAD,ruta sikad från insidan,,XTK
F26,F26011,6/24/2019,6/26/2019,LÖPVERK,slag i hjul  låter som boggi 1 innifrån hytten.,,23 HJULPAR,19041036,4,,ÖVRIGT  (FRITEXT),Synad. Inget fel hittat,,XTK
F26,F26011,6/26/2019,9/30/2019,BROMSSYSTEM,Översyn av bromsok,,5 BROMSSYSTEM,19041660,4,,MODIFIERAT,Ok,,MUÅ
F26,F26011,6/27/2019,6/27/2019,BROMSSYSTEM,Slitna bromsbelägg axel 2L och 9L,Bytt bromsbelägg axel 2L och 9L.,5 BROMSSYSTEM,19041730,4,,UTBYTT,Bytt bromsbelägg axel 2L och 9L,,MUÅ
F26,F26011,6/28/2019,6/28/2019,VAGN,Färdiställa frontbyte,,1 VAGN,19042093,4,,UTBYTT,frontbyte,,MUÅ
F26,F26011,6/30/2019,2019-01-07,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",ETCS läser inte baliser,ETCS börjar med att ge ifrån sig en lång ton och läser därefter inte in baliser   så får aldrig någonting bättre än tågövervakning. Ringer inte heller upp till   E2. Läge shiftning ger nödbroms med rullningsvakt direkt  Kontrollerat och laddat ner AE loggarna på servern.    Felkopplat harting X222 och X223 till takometer 1 och 2 på löpboggin.  Har skiftat plats på dessa och nu fungerar den ua.,92 ATP  TÅGSKYDDSSYSTEM,19042356,4,,REPARERAT,Felmonterad harting X222 och X223 till takometrarna.,,XTK
F26,F26011,2019-01-07,2019-01-07,VAGN,Byte utav lampor och torkarblad,,12 UTVÄNDIG UTRUSTNING,19042533,4,,UTBYTT,,,MUÅ
F26,F26011,2019-02-07,2019-03-07,LÖPVERK,Byte dåliga luftbälgar boggi,,"22 UPPHÄNGNING, DÄMPNING, STYRNING AV HJULPAR",19042709,4,,UTBYTT,Bälgar utbytta,,MUÅ
